id;y_predito;y_probabilidade
200369;1;0.84
29000;1;0.92
68161;1;0.87
131692;0;0.35
205060;1;0.71
173105;1;0.87
261721;1;0.85
124076;1;0.85
280729;1;0.61
205124;1;0.86
237461;1;0.6
217243;1;0.9
252380;0;0.41
192601;1;0.82
244875;1;0.76
28438;1;0.81
183048;1;0.63
227799;1;0.72
98218;1;0.55
171772;1;0.84
17882;1;0.76
272065;1;0.64
251663;0;0.48
128253;1;0.79
154900;1;0.88
3215;1;0.69
112544;1;0.83
147451;1;0.76
31869;1;0.87
191842;1;0.77
47826;1;0.87
164368;1;0.89
182998;1;0.62
49208;1;0.61
107388;1;0.68
1065;1;0.89
220435;1;0.77
282796;1;0.9
260057;1;0.87
205577;1;0.71
51923;1;0.95
115748;1;0.79
103421;1;0.79
121066;1;0.66
44225;1;0.72
138256;1;0.73
111637;1;0.88
159403;1;0.64
147534;1;0.66
76098;1;0.6
166407;1;0.73
200602;1;0.7
220375;1;0.94
16132;1;0.95
110839;1;0.78
219512;1;0.95
261350;1;0.82
250284;0;0.44
114769;1;0.6
239064;1;0.92
225162;1;0.85
139370;1;0.55
74610;1;0.84
69710;1;0.86
25839;0;0.5
12850;1;0.8
97165;1;0.55
109454;1;0.64
232206;1;0.86
161181;1;0.72
68993;1;0.75
100302;1;0.85
142123;1;0.94
71980;1;0.65
107595;1;0.89
52928;1;0.77
228212;1;0.87
29795;1;0.83
66048;1;0.81
56966;1;0.87
74528;1;0.83
265649;1;0.84
22875;1;0.77
70285;1;0.77
211380;1;0.71
262838;1;0.73
200674;1;0.89
40986;1;0.67
249118;1;0.51
90860;1;0.69
268008;1;0.73
214704;1;0.91
28851;1;0.63
58669;1;0.79
159442;1;0.8
162572;1;0.57
148400;1;0.77
101318;1;0.54
169626;1;0.74
261379;1;0.7
126917;1;0.75
201584;1;0.76
26093;1;0.83
227319;0;0.49
155744;1;0.72
156581;1;0.83
97270;1;0.67
190745;1;0.69
20388;1;0.84
122582;1;0.86
61915;0;0.49
147732;0;0.41
104967;1;0.75
163247;1;0.87
202666;1;0.74
131863;1;0.78
91829;1;0.93
287434;1;0.88
164498;1;0.79
107484;1;0.78
238501;1;0.82
237819;1;0.83
35239;1;0.85
232359;1;0.72
236929;1;0.86
98023;1;0.74
103855;1;0.78
114370;1;0.81
208356;1;0.82
271062;1;0.74
260365;1;0.79
187996;1;0.79
8959;1;0.76
2012;1;0.59
39960;1;0.86
46647;1;0.54
215471;1;0.82
267720;1;0.86
115329;1;0.71
105771;1;0.65
123638;1;0.72
215984;1;0.86
222448;1;0.93
140811;1;0.52
106205;1;0.86
138295;1;0.6
35830;1;0.91
4429;1;0.9
83455;1;0.84
101540;1;0.55
16142;1;0.77
119643;1;0.86
236821;1;0.8
240165;1;0.66
151336;1;0.53
90744;1;0.6
219973;1;0.78
77818;1;0.75
232578;1;0.88
255245;1;0.82
278470;1;0.85
186980;0;0.43
158303;1;0.94
270528;0;0.46
249185;1;0.94
132959;1;0.89
262659;1;0.89
131752;1;0.9
81220;1;0.81
173241;1;0.73
75464;1;0.89
48078;1;0.86
106027;1;0.83
263581;1;0.55
105890;1;0.88
265414;1;0.89
15243;1;0.77
259411;1;0.73
75080;1;0.52
181499;1;0.82
231862;1;0.59
114923;1;0.74
78685;0;0.46
280408;1;0.7
21997;1;0.64
121794;0;0.46
192526;1;0.86
155968;1;0.61
220332;1;0.91
155377;1;0.81
15771;1;0.83
236380;1;0.9
48038;1;0.83
190703;1;0.76
112473;1;0.61
74888;0;0.44
195628;1;0.81
253299;1;0.83
216506;1;0.88
134423;1;0.86
76351;1;0.85
142157;1;0.54
114717;1;0.94
205128;1;0.58
62052;1;0.57
61241;1;0.9
111105;1;0.83
88256;1;0.88
126089;1;0.73
287319;1;0.74
237720;1;0.76
113615;1;0.71
109733;1;0.68
286037;1;0.86
102786;1;0.78
165744;1;0.85
159599;1;0.57
129567;1;0.73
1220;1;0.71
195190;1;0.72
197065;1;0.93
217484;1;0.77
160884;1;0.82
98734;1;0.92
37240;1;0.77
207671;1;0.72
233452;1;0.86
123;1;0.86
2723;1;0.59
212131;1;0.85
200112;1;0.56
18362;1;0.76
141964;1;0.84
255755;1;0.72
131347;1;0.81
150886;1;0.92
180469;1;0.76
106817;1;0.94
51612;1;0.77
223060;1;0.82
113519;1;0.81
79622;1;0.96
262807;1;0.8
172154;1;0.64
157426;1;0.64
54764;1;0.76
272874;1;0.83
64074;1;0.9
182472;1;0.51
108879;1;0.8
86196;1;0.86
126179;1;0.91
138289;1;0.81
216372;1;0.59
202698;1;0.69
28867;0;0.48
146694;1;0.8
22581;1;0.82
162574;1;0.61
130939;1;0.86
36381;1;0.87
57409;1;0.76
54921;1;0.61
285116;1;0.82
200113;0;0.5
148917;1;0.69
26113;1;0.58
217092;1;0.84
153718;1;0.61
169210;0;0.46
36952;1;0.65
272892;1;0.82
50542;1;0.93
242210;1;0.93
218157;1;0.84
174973;1;0.6
17497;1;0.6
227678;1;0.84
78021;1;0.54
39503;1;0.57
245777;1;0.82
85970;1;0.89
16209;1;0.95
346;1;0.65
3539;1;0.81
222464;1;0.84
69486;1;0.51
98081;1;0.9
288828;1;0.69
59620;1;0.68
126285;1;0.84
154721;1;0.81
93870;1;0.86
7184;1;0.67
131384;1;0.84
163023;1;0.88
32159;1;0.79
123160;1;0.82
12903;1;0.81
156601;1;0.64
120354;1;0.79
138710;1;0.8
235192;1;0.89
123389;1;0.9
97563;1;0.9
283784;1;0.79
204636;1;0.64
80523;1;0.76
175392;1;0.63
269273;1;0.93
54994;1;0.7
99464;1;0.57
268177;1;0.82
69537;1;0.54
30259;1;0.94
269889;1;0.88
37589;1;0.59
66000;1;0.7
165950;1;0.85
17938;1;0.87
165184;1;0.88
139824;1;0.89
63034;1;0.86
121215;1;0.59
33528;1;0.75
264220;1;0.85
125662;1;0.87
185919;1;0.82
231540;1;0.57
282362;1;0.66
49527;1;0.93
100662;1;0.86
262362;1;0.83
101914;1;0.66
26536;1;0.81
49881;1;0.74
270581;1;0.8
111112;1;0.75
184963;1;0.59
148762;1;0.86
90683;1;0.86
93113;1;0.83
115294;1;0.87
47592;0;0.49
21723;1;0.58
51151;1;0.6
50931;1;0.55
242148;1;0.85
254864;1;0.87
188066;1;0.91
42979;1;0.71
132147;1;0.57
202778;1;0.77
199044;1;0.83
256616;1;0.86
55744;1;0.76
248449;1;0.82
95414;1;0.62
68606;1;0.69
112484;1;0.92
263246;0;0.47
117238;0;0.35
18239;1;0.59
250495;0;0.48
35404;1;0.89
92745;1;0.7
30571;1;0.87
180867;1;0.93
241683;0;0.5
271165;1;0.83
35061;1;0.82
145042;1;0.91
120452;1;0.56
149251;1;0.92
42183;1;0.83
141500;1;0.84
199018;1;0.91
165075;0;0.43
282343;1;0.91
48073;1;0.84
204422;1;0.56
254345;1;0.64
119926;1;0.81
176028;1;0.8
27674;1;0.55
46212;1;0.64
179405;1;0.84
60349;1;0.71
264415;1;0.7
264914;1;0.94
263753;1;0.84
232519;1;0.88
262903;1;0.81
239916;1;0.76
36809;1;0.89
131740;1;0.9
38656;1;0.79
244918;1;0.94
217981;1;0.67
214831;1;0.66
206291;1;0.81
43345;1;0.57
172303;1;0.87
152012;1;0.95
87927;1;0.73
230621;1;0.7
194118;1;0.56
86190;1;0.74
96091;1;0.87
195866;1;0.58
93984;1;0.56
60497;1;0.93
131922;1;0.88
34692;1;0.65
102394;1;0.73
113275;1;0.6
142065;1;0.95
113292;1;0.74
221524;1;0.63
248566;1;0.76
90173;1;0.65
192719;1;0.95
155364;1;0.63
106007;1;0.94
17156;1;0.7
182539;1;0.86
268902;1;0.94
182546;1;0.79
249291;1;0.83
232471;1;0.65
119564;1;0.84
65873;1;0.82
228254;1;0.93
153836;1;0.68
7325;1;0.61
284659;1;0.92
280847;0;0.5
170662;1;0.63
123391;1;0.69
63172;1;0.65
224941;1;0.64
4922;1;0.83
284014;1;0.66
168351;1;0.9
257447;1;0.79
21430;1;0.64
194239;1;0.53
233710;1;0.9
125143;1;0.85
6874;1;0.78
137457;1;0.68
103827;1;0.77
138572;1;0.84
3604;1;0.72
145717;1;0.55
213257;1;0.99
108054;1;0.77
58334;1;0.76
48390;1;0.78
165898;1;0.69
9240;1;0.88
41897;1;0.91
281274;1;0.68
42353;1;0.73
71943;1;0.64
131712;1;0.94
256917;1;0.83
275142;1;0.55
206195;1;0.8
211852;1;0.61
54077;1;0.76
288795;1;0.73
159717;1;0.9
117425;1;0.92
113279;1;0.79
53651;1;0.91
40787;1;0.81
64139;1;0.68
91514;1;0.51
6683;1;0.84
281967;1;0.85
83463;1;0.66
284021;1;0.56
19978;1;0.66
273252;1;0.96
105581;1;0.75
182252;1;0.71
221967;1;0.58
233577;1;0.64
251253;1;0.78
253844;1;0.89
177918;1;0.66
37850;1;0.93
225925;1;0.93
241745;1;0.88
235644;1;0.81
195183;1;0.87
218115;1;0.91
146806;1;0.85
17913;1;0.86
54760;1;0.55
126094;1;0.62
143858;1;0.95
153412;1;0.93
131073;1;0.86
155976;1;0.84
127357;0;0.48
233813;1;0.87
77265;1;0.72
211812;1;0.85
266712;1;0.86
244860;1;0.76
161730;1;0.87
21276;1;0.85
50306;1;0.94
288320;1;0.79
221687;1;0.85
44928;1;0.84
85689;1;0.73
1093;1;0.81
43827;1;0.88
201222;1;0.74
194865;1;0.78
95701;1;0.62
285549;1;0.79
256667;1;0.84
58692;1;0.84
98403;1;0.8
62988;1;0.77
133641;1;0.83
64547;1;0.83
235175;1;0.62
89847;1;0.85
85684;1;0.84
165178;1;0.94
79375;1;0.54
229215;1;0.55
236513;1;0.86
185939;1;0.61
283413;0;0.48
253850;1;0.65
158949;1;0.67
257561;1;0.76
161011;1;0.64
2432;1;0.73
79862;1;0.83
112877;1;0.9
108621;1;0.69
99410;1;0.86
122199;1;0.59
287940;1;0.89
246715;1;0.84
95148;1;0.84
214823;1;0.89
106002;1;0.64
64619;1;0.7
158990;1;0.82
268547;1;0.8
120863;1;0.83
274312;1;0.84
255710;1;0.96
7658;1;0.67
61270;1;0.64
121416;1;0.68
252835;1;0.84
166947;1;0.65
159696;1;0.86
61840;1;0.51
146445;0;0.48
106833;1;0.91
201293;0;0.39
150299;1;0.81
219874;1;0.83
244217;1;0.88
3985;1;0.84
10193;1;0.83
30822;1;0.72
143102;1;0.86
172796;1;0.74
7083;1;0.93
65454;1;0.92
250106;1;0.64
247499;1;0.71
42479;0;0.46
94391;1;0.63
75182;1;0.94
12760;1;0.91
72181;1;0.64
63713;0;0.45
65309;1;0.88
85455;1;0.65
286914;1;0.67
160443;1;0.77
187145;1;0.73
151569;1;0.55
213367;1;0.76
287447;1;0.86
210216;1;0.59
160822;1;0.54
185477;1;0.56
205109;1;0.95
68307;1;0.66
243520;1;0.65
145819;1;0.71
272017;1;0.59
132004;0;0.47
167871;1;0.72
169897;1;0.87
124436;1;0.87
78417;1;0.85
119916;1;0.74
203928;1;0.89
152530;1;0.9
208117;1;0.74
235368;1;0.81
65404;1;0.84
74282;1;0.82
201657;1;0.63
256409;1;0.74
171496;1;0.79
148975;1;0.67
99498;1;0.8
176874;1;0.72
251052;1;0.58
122870;1;0.78
282001;1;0.87
274229;1;0.85
251224;1;0.69
11324;1;0.79
281888;1;0.91
2470;1;0.67
187386;1;0.79
140850;1;0.89
124910;1;0.79
133991;1;0.69
32385;1;0.85
244583;1;0.65
96093;1;0.84
112486;1;0.82
51834;1;0.61
149802;1;0.76
277530;1;0.57
250084;1;0.74
251410;1;0.86
113178;1;0.91
173359;1;0.69
17843;1;0.85
219119;1;0.73
189625;1;0.91
54876;1;0.79
23710;1;0.86
226720;1;0.82
212092;1;0.85
284591;0;0.4
100359;1;0.84
87615;1;0.88
209747;1;0.78
183449;1;0.81
281640;1;0.76
137296;1;0.68
199519;1;0.76
69108;0;0.48
266290;0;0.45
151806;1;0.76
282610;1;0.83
95108;1;0.7
184328;1;0.9
284324;1;0.84
161659;1;0.96
211025;1;0.67
265696;1;0.8
171568;1;0.73
267818;1;0.71
193493;1;0.89
55905;1;0.82
121367;1;0.58
201644;0;0.49
60123;1;0.92
254913;1;0.83
52893;1;0.81
78691;1;0.81
241373;1;0.75
139950;1;0.89
6748;1;0.75
241768;1;0.72
24376;0;0.44
69515;1;0.58
89559;1;0.73
233616;1;0.83
197503;1;0.9
107759;1;0.6
162691;1;0.74
185386;1;0.51
209219;1;0.84
148611;1;0.71
8022;1;0.64
135543;0;0.48
239350;1;0.96
158757;1;0.82
127359;1;0.79
77215;1;0.75
92479;0;0.46
93423;1;0.86
134860;1;0.93
152645;1;0.58
167959;1;0.61
71999;1;0.89
90773;1;0.76
135419;1;0.8
243263;1;0.96
77904;1;0.53
149115;1;0.96
29739;1;0.8
55608;1;0.79
175537;1;0.67
271755;1;0.64
113509;1;0.81
179541;1;0.53
47743;1;0.96
212478;1;0.65
97733;1;0.77
198720;1;0.92
18329;1;0.78
253173;1;0.86
226313;1;0.63
244198;1;0.85
108180;1;0.77
140130;1;0.83
74890;1;0.68
267221;1;0.83
254792;1;0.78
152307;1;0.6
286241;1;0.73
283850;1;0.63
199976;1;0.82
43803;1;0.76
154525;1;0.75
251085;1;0.79
244749;1;0.85
69729;1;0.94
275519;1;0.76
233983;1;0.84
209610;1;0.72
36492;1;0.86
18952;1;0.52
49506;1;0.86
55756;1;0.69
129636;1;0.75
223713;1;0.78
220335;1;0.66
257654;1;0.72
60834;1;0.85
8128;1;0.84
117472;1;0.89
234362;1;0.84
241738;1;0.83
190271;1;0.86
261210;1;0.74
13905;1;0.84
281867;1;1.0
40782;1;0.73
18975;1;0.86
141881;1;0.62
173208;1;0.62
143979;1;0.55
56587;1;0.86
244867;1;0.61
151282;1;0.81
268117;1;0.8
163297;1;0.73
69678;1;0.92
231911;1;0.68
76187;1;1.0
142652;1;0.66
18637;1;0.85
252273;1;0.71
158668;1;0.87
140259;1;0.72
235244;1;0.82
134470;1;0.74
130969;1;0.7
167257;1;0.87
186140;1;0.8
177627;1;0.8
251768;1;0.8
81237;1;0.61
214797;1;0.62
33110;1;0.84
13115;1;0.83
263571;1;0.77
192372;1;0.73
34431;1;0.81
184150;1;0.84
232470;1;0.7
176024;1;0.69
92649;1;0.84
170627;1;0.86
5294;1;0.57
112421;1;0.78
150209;1;0.88
202017;1;0.51
179728;1;0.55
282205;1;0.63
38927;1;0.95
178082;1;0.52
166652;1;0.57
181676;1;0.87
72779;1;0.78
123277;1;0.58
254903;1;0.91
197540;1;0.85
188645;1;0.74
252981;1;0.55
112552;1;0.89
152351;1;0.51
74976;1;0.56
21019;1;0.76
104253;1;0.81
224285;1;0.88
87331;1;0.84
209121;1;0.8
132001;1;0.76
285314;1;0.74
258367;1;0.89
186910;1;0.59
234541;1;0.9
269041;1;0.89
177270;1;0.95
75695;1;0.51
229840;1;0.88
6202;1;0.9
5617;1;0.7
29965;1;0.79
116927;1;0.59
187397;1;0.76
54336;1;0.76
3728;1;0.83
162495;1;0.94
252463;1;0.59
148182;1;0.81
254916;1;0.73
214880;1;0.71
150367;1;0.85
51087;1;0.65
187571;1;0.72
104078;1;0.86
187920;1;0.6
8692;1;0.86
101169;1;0.68
109811;1;0.85
262992;1;0.64
166043;1;0.88
1513;1;0.54
248187;1;0.81
246769;1;0.79
204811;1;0.85
56562;1;0.59
218850;0;0.5
21637;1;0.77
127330;1;0.78
98465;1;0.91
239667;1;0.85
264297;1;0.83
225774;1;0.8
127523;1;0.89
61237;1;0.78
66743;1;0.68
265809;1;0.72
23633;1;0.89
119755;1;0.84
280535;1;0.81
93098;1;0.85
120838;1;0.9
138787;1;0.85
119597;1;0.85
69042;1;0.84
152434;1;0.72
187785;1;0.74
67510;1;0.8
151230;1;0.74
101668;1;0.75
263829;1;0.88
33383;1;0.78
23598;1;0.85
22679;1;0.9
243603;1;0.67
261306;1;0.76
224923;1;0.87
102045;1;0.78
73524;1;0.81
215873;1;0.78
251198;1;0.82
50960;1;0.97
232735;1;0.79
114232;1;0.67
184814;1;0.87
30891;1;0.72
108637;1;0.87
60382;1;0.62
24044;1;0.52
183867;1;0.86
84746;1;0.79
117534;1;0.61
109831;1;0.9
62115;1;0.95
194047;1;0.91
215186;1;0.78
198012;1;0.73
226120;1;0.71
92571;1;0.95
48650;1;0.55
90293;1;0.82
162422;1;0.8
151419;1;0.88
284978;1;0.54
167477;1;0.77
84030;1;0.79
223885;1;0.84
24990;1;0.87
109614;1;0.87
99474;1;0.65
39236;0;0.42
34665;1;0.81
214189;1;0.73
3772;1;0.63
260033;1;0.9
223200;0;0.45
118640;1;0.54
110466;1;0.91
82724;1;0.66
201784;1;0.65
71343;0;0.18
20545;1;0.88
54161;1;0.92
221471;1;0.73
193789;1;0.85
174937;1;0.69
53811;1;0.85
12609;1;0.84
37742;1;0.84
63670;1;0.91
114294;1;0.65
134139;1;0.84
118396;1;0.82
158538;1;0.92
124591;1;0.77
186549;1;0.73
126086;1;0.92
12461;1;0.88
263288;1;0.89
3174;1;0.95
27063;1;0.86
41315;1;0.82
165811;1;0.77
112126;1;0.89
103361;1;0.83
119723;1;0.88
36745;1;0.84
277885;1;0.82
72952;1;0.9
231090;1;0.7
205166;1;0.87
253776;1;0.85
236369;1;0.83
26083;0;0.41
194264;1;0.52
156991;1;0.88
17104;0;0.42
211828;1;0.91
225465;1;0.81
32049;0;0.5
159345;1;0.92
180441;1;0.83
47038;1;0.76
173617;1;0.71
2998;1;0.53
59748;1;0.82
162095;1;0.94
274731;0;0.48
12400;1;0.8
224493;1;0.89
273232;1;0.84
104493;1;0.8
58795;1;0.83
185433;1;0.81
82758;0;0.48
5994;0;0.5
152087;1;0.61
226887;1;0.55
159720;1;0.67
229343;1;0.83
46573;1;0.79
189725;1;0.51
268842;1;0.81
215359;1;0.71
68086;1;0.92
266571;1;0.64
205433;1;0.78
158509;1;0.71
28708;1;0.87
271326;1;0.86
114349;1;0.93
257965;1;0.84
253530;1;0.68
122483;1;0.94
177126;1;0.75
80328;1;0.53
47198;1;0.57
115273;1;0.77
187876;1;0.84
222667;1;0.83
96832;1;0.9
192258;1;0.77
26399;1;0.85
54756;0;0.42
193299;1;0.68
139179;1;0.7
135;1;0.79
268018;1;0.88
184244;1;0.67
74876;0;0.4
119710;1;0.81
267674;1;0.96
54670;1;0.72
204251;1;0.71
76789;1;0.69
152827;1;0.8
20372;1;0.83
34775;1;0.85
104100;1;0.8
176091;1;0.64
135013;1;0.64
97784;1;0.63
81036;1;0.63
261790;1;0.77
164159;1;0.68
3002;0;0.5
213472;1;0.65
119560;1;0.84
273859;1;0.66
282845;1;0.9
58495;1;0.86
30732;1;0.75
57397;1;0.92
45271;1;0.8
76229;1;0.51
270035;1;0.79
193526;1;0.7
243193;1;0.91
223924;1;0.81
44144;1;0.85
154876;1;0.61
277404;1;0.68
271669;1;0.67
6080;1;0.74
67111;1;0.69
189190;1;0.83
17288;0;0.5
79407;1;0.54
140971;1;0.76
47841;1;0.89
39747;1;0.77
12137;1;0.94
247608;1;0.82
242877;1;0.71
170145;1;0.83
74813;1;0.59
31766;1;0.6
205355;1;0.83
191046;1;0.96
203238;1;0.76
222899;1;0.84
177852;1;0.63
90380;0;0.5
85409;1;0.6
142138;1;0.51
228682;1;1.0
154295;1;0.87
38163;1;0.74
166345;1;0.53
289191;1;0.69
261423;1;0.82
161854;1;0.57
185408;1;0.51
190512;1;0.72
28712;1;0.85
273189;1;0.84
256130;1;0.55
191586;1;0.8
62865;1;0.71
87623;1;0.8
34189;1;0.85
269263;1;0.75
130429;1;0.59
244391;1;0.77
258558;1;0.9
269911;1;0.88
41168;1;0.72
44416;1;0.67
109586;1;0.57
260761;1;0.93
142343;1;0.62
24683;1;0.93
105652;1;0.89
255101;1;0.76
228329;1;0.88
100211;1;0.74
254002;1;0.79
193000;1;0.97
57395;1;0.92
66453;1;0.89
190633;1;0.87
15404;1;0.82
100326;1;0.89
279546;1;0.84
73491;1;0.88
193212;1;0.77
158185;1;0.83
245644;1;0.62
171232;1;0.87
151387;1;0.77
181051;1;0.84
199002;1;0.73
217687;1;0.96
3647;1;0.81
61305;1;0.87
190737;1;0.83
115076;1;0.84
134469;1;0.76
55469;1;0.79
49879;1;0.85
81316;1;0.86
185435;0;0.48
203850;1;0.76
129032;1;0.55
176104;1;0.71
64265;1;0.83
36845;1;0.92
78697;1;0.85
22148;1;0.84
204816;1;0.94
27451;1;0.52
284548;1;0.79
257435;1;0.97
48885;0;0.43
167166;1;0.87
89353;1;0.73
262010;1;0.72
49473;1;0.75
129038;1;0.9
154812;0;0.47
147052;1;0.85
111706;1;0.8
95015;1;0.84
258541;1;0.73
30599;1;0.84
124215;1;0.54
52271;1;0.94
136930;1;0.51
14576;1;0.93
66568;1;0.57
249474;1;0.67
81015;1;0.87
228314;1;0.73
17299;1;0.8
141120;1;0.88
160493;1;0.88
179646;1;0.84
159443;1;0.87
74909;1;0.74
132282;1;0.91
181753;1;0.68
210017;0;0.49
256617;1;0.88
264046;1;0.82
91766;1;0.87
249423;1;0.83
55596;1;0.71
218408;1;0.72
164461;1;0.88
190366;1;0.74
117162;0;0.48
61429;1;0.9
101929;1;0.68
239334;1;0.76
116567;1;0.76
82295;1;0.66
227303;1;0.55
117307;1;0.82
133430;1;0.87
172562;1;0.95
1701;1;0.89
144600;1;0.81
10170;1;0.7
273910;1;0.77
128647;1;0.74
181459;1;0.9
24893;1;0.81
61706;1;0.85
107226;1;0.85
270023;1;0.88
109048;1;0.88
60049;1;0.84
270906;1;0.9
66824;1;0.74
251816;1;0.78
113781;1;0.86
207747;1;0.77
60446;1;0.76
32390;1;0.52
212746;1;0.76
112587;1;0.84
20242;1;0.64
271434;1;0.81
238077;0;0.4
175602;1;0.9
41521;1;0.85
86348;1;0.79
264340;1;0.84
120783;1;0.65
3730;1;0.83
105122;1;0.8
254831;1;0.64
126731;1;0.63
272765;1;0.84
268809;1;0.57
285292;1;0.81
236782;1;0.53
215094;1;0.8
264348;1;0.91
91788;1;0.6
269790;1;0.86
87078;1;0.78
15439;1;0.82
21682;1;0.84
64843;1;0.9
64693;1;0.99
233410;1;0.58
106659;1;0.8
88608;0;0.5
213079;1;0.65
237177;1;0.79
59401;1;0.89
101426;1;0.97
200238;1;0.95
230673;1;0.86
262341;1;0.94
23047;1;0.67
155666;1;0.85
233828;1;0.91
231721;1;0.56
208695;1;0.85
53442;1;0.83
158738;1;0.79
214655;1;0.94
30028;1;0.54
71501;1;0.84
187170;1;0.67
23116;1;0.64
63652;1;0.87
111106;1;0.83
123740;1;0.66
60413;1;0.94
217853;1;0.6
167590;1;0.84
65804;1;0.83
5518;1;0.73
110038;1;0.67
40966;1;0.65
96707;1;0.54
92233;1;0.71
210049;1;0.54
115148;1;0.71
190044;1;0.6
67498;1;0.87
88915;1;0.73
281136;1;0.68
222420;1;0.83
105887;1;0.95
142167;0;0.44
30431;1;0.85
250815;1;0.68
272446;1;0.89
245990;1;0.63
28869;1;0.52
270717;1;0.9
37001;1;0.74
34434;1;0.69
87279;1;0.69
123486;0;0.48
171811;1;0.84
171849;1;0.8
43580;1;0.92
267770;1;0.63
88015;1;0.64
121817;1;0.9
181010;1;0.66
101912;1;0.62
179657;1;0.58
80846;1;0.89
223020;1;0.7
156853;1;0.86
140360;1;0.57
277145;1;0.84
102689;1;0.54
21961;1;0.92
141823;1;0.89
122694;1;0.71
119276;1;0.73
92749;1;0.92
276965;1;0.83
120758;1;0.91
144516;1;0.74
50288;1;0.85
202542;1;0.86
258425;1;0.87
240050;1;0.66
62571;1;0.8
261283;1;0.63
81603;1;0.74
30671;1;0.67
205800;1;0.71
127171;1;0.82
105516;1;0.64
273618;1;0.85
459;1;0.81
34911;1;0.91
119090;1;0.71
126774;1;0.6
122639;1;0.77
52917;1;0.79
278734;1;0.78
68203;1;0.84
162841;1;0.96
120374;1;0.56
161928;1;0.59
230381;1;0.88
199668;1;0.83
200325;1;0.9
97793;1;0.85
263078;1;0.7
211441;1;0.99
158299;1;0.82
288709;1;0.9
258473;1;0.72
23550;1;0.84
259996;1;0.85
28210;1;0.86
219355;1;0.72
284676;1;0.86
282996;1;0.67
104825;1;0.87
284340;1;0.65
102677;1;0.54
123372;1;0.89
227211;1;0.79
251640;1;0.76
193628;1;0.51
145834;1;0.74
208682;1;0.51
109260;0;0.49
218237;1;0.78
288031;1;0.67
48245;1;0.86
46019;1;0.58
193975;1;0.84
59871;1;0.53
66964;1;0.64
7183;1;0.64
175134;1;0.61
27557;1;0.52
90758;1;0.87
260104;1;0.79
259995;1;0.78
7661;1;0.77
79459;0;0.5
218595;1;0.71
273611;1;0.62
98742;0;0.48
2098;1;0.74
206997;1;0.84
226951;1;0.9
156692;1;0.63
3022;0;0.48
4477;1;0.87
104142;1;0.68
211821;1;0.53
4183;1;0.54
126501;1;0.82
241534;1;0.69
262635;1;0.85
89401;1;0.74
72675;1;0.85
13516;1;0.92
80526;1;0.8
205546;1;0.71
212247;1;0.88
129465;1;0.72
73749;1;0.83
225095;1;0.92
191982;1;0.55
130381;0;0.49
51827;1;0.75
141093;1;0.88
130816;1;0.66
180156;1;0.69
188138;0;0.47
274208;1;0.83
78238;1;0.94
250746;1;0.85
86837;1;0.51
110896;1;0.85
233629;1;0.94
177003;1;0.68
66;1;0.71
9486;1;0.84
148399;1;0.92
250114;1;0.99
112815;0;0.45
59672;1;0.76
106947;0;0.41
243834;1;0.81
52977;1;0.9
40181;1;0.69
107393;1;0.88
7688;1;0.82
134376;1;0.8
38050;1;0.73
229855;1;0.88
56532;1;0.9
221508;1;0.72
102936;1;0.65
58812;1;0.85
84920;1;0.8
151085;1;0.95
186732;1;0.51
256594;1;0.83
28580;1;0.66
197170;0;0.49
234092;1;0.79
84021;1;0.62
61247;1;0.87
12068;1;0.63
30930;1;0.9
156127;1;0.84
196320;1;0.69
89017;1;0.76
82262;1;0.93
248212;1;0.78
236618;1;0.85
222503;1;0.57
45617;1;0.84
55569;1;0.72
137694;1;0.95
166634;1;0.54
204849;1;0.66
100623;1;0.67
193079;1;0.86
178838;1;0.66
35042;1;0.85
280800;1;0.82
268110;1;0.85
62080;1;0.82
38605;1;0.76
137849;1;0.86
142695;1;0.74
279070;1;0.91
65462;1;0.86
218358;1;0.81
248411;1;0.88
81787;1;0.81
209558;1;0.73
14872;1;0.84
88431;1;0.87
50786;1;0.83
248966;1;0.91
173658;1;0.88
193122;1;0.83
121372;1;0.9
169043;1;0.68
237983;1;0.65
74261;1;0.77
260937;1;0.93
219905;1;0.76
260066;1;0.77
12763;0;0.49
14590;1;0.6
168076;1;0.59
210446;1;0.75
80622;1;0.87
68687;1;0.71
64249;1;0.88
174274;1;0.88
9287;1;0.81
38871;0;0.44
2002;1;0.75
155224;1;0.54
179066;1;0.86
58238;1;0.88
29412;1;0.77
233566;1;0.69
151042;1;0.9
264883;1;0.55
265166;1;0.86
260878;1;0.65
40243;1;0.76
190304;1;0.93
19613;1;0.87
218859;0;0.4
60307;1;0.72
74444;1;0.89
77788;0;0.46
31246;1;0.8
51887;1;0.96
108088;1;0.9
186180;1;0.84
270600;1;0.57
35210;1;0.65
276003;1;0.9
103767;1;0.71
28537;1;0.85
8606;1;0.55
246822;1;0.84
106853;1;0.97
192996;1;0.67
125499;1;0.91
59944;1;0.82
279068;0;0.46
131443;1;0.66
148938;1;0.7
100985;1;0.75
50196;1;0.71
192451;1;0.52
253154;0;0.41
39048;1;0.84
66163;1;0.88
169337;1;0.57
281336;1;0.84
10372;1;0.73
10134;1;0.52
149384;1;0.9
101128;1;0.64
94591;1;0.68
140991;1;0.84
218034;1;0.88
104352;1;0.58
114564;1;0.73
179599;1;0.7
29760;1;0.87
93816;1;0.82
271239;1;0.66
149091;1;0.92
2810;0;0.38
130589;1;0.6
